PhraseID,SentenceID,Sentence
1500,1500,"['[', ""'We"", 'are', 'here', 'today', 'to', 'witness', 'the', 'union', 'of', 'two', 'young', 'people', 'in', 'the', 'joyful', 'bond', 'of', 'the', 'holy', 'wedlock', '.', ""'"", ']']"
1501,1501,"['[', ""'Unfortunately"", ',', 'one', 'of', 'them', ',', 'my', 'son', 'Herbert', ',', 'has', 'just', 'fallen', 'to', 'his', 'death', '.', ""'"", ']']"
1502,1502,"['[', ""'GUESTS"", ':', 'Oh', '!', ""'"", ']']"
1503,1503,"['[', ""'Oh"", ',', 'no', '!', ""'"", ']']"
1504,1504,"['[', '``', 'FATHER', ':', 'But', 'I', 'do', ""n't"", 'want', 'to', 'think', 'I', ""'ve"", 'not', 'lost', 'a', 'son', ',', 'so', 'much', 'as', '...', 'gained', 'a', 'daughter', '!', '``', ',', ""'"", '[', 'clap', 'clap', 'clap', ']', ""'"", ']']"
1505,1505,"['[', ""'For"", ',', 'since', 'the', 'tragic', 'death', 'of', 'her', 'father', '--', ""'"", ']']"
1506,1506,"['[', '``', 'GUEST', '#', '2', ':', 'He', ""'s"", 'not', 'quite', 'dead', '!', ""''"", ']']"
1507,1507,"['[', ""'FATHER"", ':', 'Since', 'the', 'near', 'fatal', 'wounding', 'of', 'her', 'father', '--', ""'"", ']']"
1508,1508,"['[', '``', 'GUEST', '#', '2', ':', 'He', ""'s"", 'getting', 'better', '!', ""''"", ']']"
1509,1509,"['[', ""'FATHER"", ':', 'For', ',', 'since', 'her', 'own', 'father', ',', 'who', ',', 'when', 'he', 'seemed', 'about', 'to', 'recover', ',', 'suddenly', 'felt', 'the', 'icy', 'hand', 'of', 'death', 'upon', 'him', '.', ""'"", ']']"
1510,1510,"['[', '``', 'BRIDE', ""'S"", 'FATHER', ':', 'Uugh', '!', ""''"", ']']"
1511,1511,"['[', '``', 'GUEST', '#', '2', ':', 'Oh', ',', 'he', ""'s"", 'died', '!', ""''"", ']']"
1512,1512,"['[', ""'FATHER"", ':', 'And', 'I', 'want', 'his', 'only', 'daughter', 'to', 'look', 'upon', 'me', 'as', 'her', 'old', 'dad', ',', 'in', 'a', 'very', 'real', 'and', 'legally', 'binding', 'sense', '.', ""'"", ',', ""'"", '[', 'clap', 'clap', 'clap', ']', ""'"", ']']"
1513,1513,"['[', ""'And"", 'I', 'feel', 'sure', 'that', 'the', 'merger', '--', 'er', ',', 'the', 'union', 'between', 'the', 'Princess', 'and', 'the', 'brave', ',', 'but', 'dangerous', ',', 'Sir', 'Lancelot', 'of', 'Camelot', '--', ""'"", ']']"
1514,1514,"['[', ""'LANCELOT"", ':', 'What', '?', ""'"", ']']"
1515,1515,"['[', ""'GUEST"", '#', '2', ':', 'Look', '!', ""'"", ']']"
1516,1516,"['[', ""'The"", 'dead', 'Prince', '!', ""'"", ']']"
1517,1517,"['[', ""'GUESTS"", ':', 'Oooh', '!', ""'"", ']']"
1518,1518,"['[', ""'The"", 'dead', 'Prince', '!', ""'"", ']']"
1519,1519,"['[', '``', 'CONCORDE', ':', 'He', ""'s"", 'not', 'quite', 'dead', '.', ""''"", ']']"
1520,1520,"['[', ""'HERBERT"", ':', 'No', ',', 'I', 'feel', 'much', 'better', '.', ""'"", ']']"
1521,1521,"['[', ""'FATHER"", ':', 'You', 'fell', 'out', 'of', 'the', 'Tall', 'Tower', ',', 'you', 'creep', '!', ""'"", ']']"
1522,1522,"['[', ""'HERBERT"", ':', 'No', ',', 'I', 'was', 'saved', 'at', 'the', 'last', 'minute', '.', ""'"", ']']"
1523,1523,"['[', ""'FATHER"", ':', 'How', '?', ""'"", ',', ""'"", '!', ""'"", ']']"
1524,1524,"['[', '``', 'HERBERT', ':', 'Well', ',', 'I', ""'ll"", 'tell', 'you', '.', '``', ',', ""'"", '[', 'music', ']', ""'"", ']']"
1525,1525,"['[', ""'FATHER"", ':', 'Not', 'like', 'that', '!', ""'"", ']']"
1526,1526,"['[', ""'Not"", 'like', 'that', '!', ""'"", ']']"
1527,1527,"['[', ""'No"", '!', ""'"", ']']"
1528,1528,"['[', ""'Stop"", 'it', '!', ""'"", ']']"
1529,1529,"['[', '``', 'GUESTS', ':', '[', 'singing', ']', 'He', ""'s"", 'going', 'to', 'tell', '!', ""''"", ']']"
1530,1530,"['[', '``', 'He', ""'s"", 'going', 'to', 'tell', '!', '...', ""''"", ']']"
1531,1531,"['[', ""'FATHER"", ':', 'Shut', 'uuup', '!', ""'"", ']']"
1532,1532,"['[', '``', 'GUESTS', ':', '[', 'singing', ']', 'He', ""'s"", 'going', 'to', 'tell', '!', '...', ""''"", ']']"
1533,1533,"['[', ""'FATHER"", ':', 'Shut', 'up', '!', ""'"", ']']"
1534,1534,"['[', '``', 'GUESTS', ':', '[', 'singing', ']', 'He', ""'s"", 'going', 'to', 'tell', '!', '...', ""''"", ']']"
1535,1535,"['[', ""'FATHER"", ':', 'Shut', 'up', '!', ""'"", ']']"
1536,1536,"['[', '``', 'GUESTS', ':', '[', 'singing', ']', 'He', ""'s"", 'going', 'to', 'tell', '!', '...', ""''"", ']']"
1537,1537,"['[', ""'FATHER"", ':', 'Not', 'like', 'that', '!', ""'"", ']']"
1538,1538,"['[', '``', 'GUESTS', ':', '[', 'singing', ']', 'He', ""'s"", 'going', 'to', 'tell', '!', ""''"", ']']"
1539,1539,"['[', '``', 'He', ""'s"", 'going', 'to', 'tell', '!', ""''"", ']']"
1540,1540,"['[', '``', 'He', ""'s"", 'going', 'to', 'tell', '!', ""''"", ']']"
1541,1541,"['[', '``', 'He', ""'s"", 'going', 'to', 'tell', '!', '...', ""''"", ']']"
1542,1542,"['[', ""'CONCORDE"", ':', 'Quickly', ',', 'sir', '!', ""'"", ']']"
1543,1543,"['[', '``', 'GUESTS', ':', '[', 'singing', ']', 'He', ""'s"", 'going', 'to', 'tell', '!', '...', ""''"", ']']"
1544,1544,"['[', ""'CONCORDE"", ':', 'Come', 'this', 'way', '!', ""'"", ']']"
1545,1545,"['[', '``', 'GUESTS', ':', '[', 'singing', ']', 'He', ""'s"", 'going', 'to', 'tell', '!', ""''"", ']']"
1546,1546,"['[', '``', 'He', ""'s"", 'going', 'to', 'tell', '!', '...', ""''"", ']']"
1547,1547,"['[', ""'LANCELOT"", ':', 'No', '!', ""'"", ']']"
1548,1548,"['[', '``', 'It', ""'s"", 'not', 'right', 'for', 'my', 'idiom', '!', ""''"", ']']"
1549,1549,"['[', '``', 'GUESTS', ':', '[', 'singing', ']', 'He', ""'s"", 'going', 'to', 'tell', 'about', 'his', 'great', 'escape', '...', ""''"", ']']"
1550,1550,"['[', ""'LANCELOT"", ':', 'I', 'must', 'escape', 'more', '...', '[', 'sigh', ']', ""'"", ']']"
1551,1551,"['[', ""'GUESTS"", ':', '[', 'singing', ']', 'Oh', ',', 'he', 'fell', 'a', 'long', ',', 'long', 'way', ',', '...', ""'"", ']']"
1552,1552,"['[', ""'CONCORDE"", ':', 'Dramatically', ',', 'sir', '?', ""'"", ']']"
1553,1553,"['[', ""'LANCELOT"", ':', 'Dramatically', '!', ""'"", ']']"
